commentaire,label_raw,score,label_bin
"@hamismbaruku4850 MashaAllah, he deserves to win it🎉",positive,0.8990363478660583,1
@khalidajib4905 Tricheurs... Argent et propagande...,negative,0.7222712635993958,0
@lheuredureveil5632 Ousmane karim Zidane... voilà 3 français qui hiss le drapeau tout en haut que les raciste passe une bonne nuit .,positive,0.4244857132434845,1
"@emiliens216 On sent l’émotion des sacrifices réalisés, des galères liées aux blessures, des periodes de doutes, un mal être passé avec Dortmund..
Un seul mot, Résilience
Bravo Monsieur
Respect !",positive,0.7382746934890747,1
@SAHELSOUVERAIN ​ @retromandingue6116 😂😂😂Ah bon?,neutral,0.47807177901268005,0
"@Fabien-t3d Un ballon de bois, low coast pr 6 mois de carrière.... C vide le BO de nos jours",negative,0.9271877408027649,0
"@toum.  @Fabien-t3d  ta mère la raciste pleure, il l'a mérité",negative,0.729051411151886,0
@gustomato9854 On sent rien du tout. Ils sont pourris riches et on leur fait encore des cadeaux en plus … le foot c’est pour les cassos.,negative,0.4179540276527405,0
"@Fabien-t3d La majeure partie du monde, c des cassos. La quantité n'a jamais fait la qualité. Mais ça reste un bzllon de bois",negative,0.4811727702617645,0
@specialk9328 Les gars si c’est si simple faite le 🤷‍♂️,positive,0.48211172223091125,1
@estebabinks  @Fabien-t3d que fais-tu alors sur cette vidéo youtube à la commenter qui plus est ? C’est pas un trc de cassos ça aussi peut-être ? Va changer le monde ou juste bosser au-lieu de jalouser ceux qui réussissent et faire l’aigri pour rien.,negative,0.7118393778800964,0
"@Fabien-t3d Ah le futé du jour... Ménagez vs, ça sent la surchauffe cérébrale",negative,0.8099258542060852,0
"@specialk9328  @Fabien-t3d  mon ami, c’est toi le futée du jour. Je suis désolé de te le dire si j’en de ce que tu dis, il ne mérite pas ce qu’il a fait que six mois de carrière… le ballon d’or c’est tous les ans cette année c’est qui a fait la plus belle saison y a pas de débat",negative,0.48662182688713074,0
"@toum.  @Fabien-t3d  tu mérites même pas qu'on te réponde, les journalistes sont quasi unanimes, il est noir et ça te dérange Fabien on le sait tous",negative,0.9477617740631104,0
"@Fabien-t3d QSI est un aimant à crétins, vs en êtes la preuve. Cela dit, être supporter parigot quatarien ne doit pas vs enlever un discernement salutaire. Vitinha ou Raphinia l'auraient largement plus mérité qu'un joueur qui est bon mois. C tt simple et sans couleur, neuneu",negative,0.551743745803833,0
"@Fabien-t3d Vitinha ou Raphinia le méritaient bien plus, eux c pas 6 mois. C tt simple et très factuel.",negative,0.4644777178764343,0
@specialk9328  @Fabien-t3d achète France football samedi à priori je suis pas le seul à penser qu’il le méritait. Je suis pas supporter du PSG par contre je le précise vu que ta le raccourci facile. Trimard,positive,0.4561921954154968,1
@specialk9328  @Fabien-t3d le top 6 n’aurais pas été scandaleux mais 35 buts 14 passe D et tout gagner tu veux quoi de plus,negative,0.5401582717895508,0
"@Fabien-t3d Vitinha, Raphinia, bien plus méritants",positive,0.5914222598075867,1
"@Fabien-t3d Les macroniens, eux aussi, pensent qu'ils sont les meilleurs neuneu 😊",positive,0.86592698097229,1
@toum.  @Fabien-t3d  tu parles pas de Nuno Mendes ?  il est un peu trop noir ?,negative,0.8797101378440857,0
"@Fabien-t3d C quasi le meilleur aujourd'hui à son poste, y a pas de débat. Mais pas encore BO, simple.",positive,0.794938862323761,1
"@estebabinks  @Fabien-t3d ah la la fabien… sûrement la cinquantaine, actif sur youtube aussi bien le matin que l’après-midi, condescendant au possible (je m’y attendais) et aigri à souhait sur un post qui rend hommage à un sportif français qui gagne un trophée majeur. Après avoir fait cette liste non exhaustive, je pense que tout le monde sera d’accord pour dire que le seul et véritable stupide dans cet espace commentaire, c’est bien toi…",positive,0.5390045642852783,1
@ElianisHechavarria-l3m Gano el futbol hoy,positive,0.6957411170005798,1
@sr.incrivel5388 batota,positive,0.5930891633033752,1
@donostidonostia ❤❤❤❤❤❤,positive,0.781363844871521,1
"@maraboutserieuxethonnete9255 C'est parce qu'il est de nationalité française 
Si non un africain 100% il n'aura pas",negative,0.5499520301818848,0
@acidlover_303 non c'est juste parce que c'est le meilleur cette année point barre.,positive,0.8716607093811035,1
@GarconMike-he1xv 😢😢😢😢😢😢😢 pauvre yamal,negative,0.9142938852310181,0
@SaidSaid-ul4br من يستحق جائزه أشرف حاكيمي فقط بطل دوري أبطال أوروبا ❤❤❤,positive,0.8478614687919617,1
@ianisssss incroyable ousmane dembele magnifique joueur 🇫🇷🥇,positive,0.9216342568397522,1
@ModyTall-be9pz Les blancs ces fini pour vous les noir son les plus forts le football d'aujourd'hui,positive,0.6471531987190247,1
@No_name_976-e8p Bravo Ousmane,positive,0.7159550786018372,1
@adamskevin3344 après un arabe un renoi et retaillaud un gros coude dans ton kah,negative,0.5986645817756653,0
"@hafidchraibi4095 ERROR HUMANUM de 1er ordre, Hakimi le dépasse de loin mais il n'est pas français😢😢😢",negative,0.943449854850769,0
@koffitchemayoh2726 Ce joueur depuis qu'il est en equipe de France aucun match de reference malgree son talent ni regulier en club..,negative,0.6888542175292969,0
@AliouDiallo-z9b3d félicitations Fréro ❤,positive,0.8701518774032593,1
@princendiaye5974 J’ai pleuré quand il a parlé de son meilleur pote 😭 parce que j’en ai jamais eu.,negative,0.8297944068908691,0
@dridiwail3744 Bravo ousmane 🎉🎉🎉 tu mérites vraiment d’être le meilleur joueur du monde cette année ✌️✌️✌️💪💪💪🫡🫡🫡,positive,0.9440491199493408,1
@pixotass Vitinha!!,positive,0.7791588306427002,1
@EnyiHenry-v8b Yeeeeeeeeeereesssssssss,positive,0.47383975982666016,1
"@armandk.7930 Il a fait pleurer tout le monde, j’adore ce joueur très talentueux. Les blessures ont faillit gâter sa carrière et aujourd’hui le voilà au sommet. Bravo Dembouz et bonne continuation dans ta carrière. Je te souhaite encore le meilleur",positive,0.9211175441741943,1
@senju6674 On espère une grande cdm !! :D,positive,0.8983780741691589,1
@selimguehria9832 Après qd t as rabiot et manu kone au milieu et que t as un coach qui te fera pas jouer dans ton meilleur poste psk faut pas froisser moboutou j serai très surpris de voir le dembele 2025,positive,0.6176844239234924,1
@emmanuelhyacinth3766 Well deserved,positive,0.7969233989715576,1
"@jalilbounaime Si on prends la technicité le ballon d'or est pour Yamal largement, si on parle efficacité et travail c'est Hakimi .. Ousmane doit etre 3eme car à partir de la on va parler juste statistiques",positive,0.6090483665466309,1
"@EDJ24327 C'est mérité, bravo champion 💪🏽",positive,0.9387354850769043,1
@KhadyFall-t4b Pourquoi lui😡😡,negative,0.9099268913269043,0
@AhmedCava-y5s ousman❤❤❤❤,positive,0.7829576134681702,1
"@krlos42714 Wow quel discours, puissant ! 😮",positive,0.8684115409851074,1
@jordanselemani9860 Quel discours émouvant. En tout cas Ousmane mérite tout ce qui lui arrive.,positive,0.938457727432251,1
"@flocon47 Il m’a fait pleurer, ce mec est touchant quand tu l’écoute, bravo pour tout ousmane ce soir c’est la plus belle récompense d’une saison parfaite",positive,0.9345231652259827,1
@NightRiderKITT4 La plus belle récompense c’est la champions plutôt! 😅,positive,0.9180396795272827,1
@flocon47  @NightRiderKITT4 le plus important c’est le collectif,neutral,0.6773241758346558,0
@NightRiderKITT4  @flocon47 donc pas le BO,neutral,0.7815325856208801,0
@flocon47  @NightRiderKITT4 il avais deja dit que le BO ete pas son objectif mais il cible le collectif avant tout,neutral,0.47565701603889465,0
"@andybussnes265 J'ai pleuré comme un enfant, quelle émotion ! Bravo Dembélé le noir, nous pouvons croire en nous.😢😢",positive,0.8536173105239868,1
"@OussYu-k7c Allo paris icinimporte qoui a part dembille et yamal les autres ne sont pas a leurs
Place exemple pedri rafinha hakimi ect,,,,,,,,,",negative,0.4975806176662445,0
@الرشیدفضلفضل-ذ8ر دبملي,neutral,0.505125105381012,0
@AmCha-r6b Il mérite vraiment ❤,positive,0.9015871286392212,1
"@ifcnc2236 Merci pour ce partage d’émotions Ousmane : votre discours humble, sincère définit l’homme que vous êtes. Félicitations pour cette récompense méritée 🎉",positive,0.9561675190925598,1
"@AntoineDjibo-m3r Le PSG est rentré dans la cour des grands : champions League,surper ligue, Ballon d'or,c'est énormisisme. Bravo.C'est la France qui gagne",positive,0.9169604182243347,1
@doucourelassana3663 Merci Mr DEMBELE que DIEU(à Lui la Gloire) vous bénisse et soyez conscient bien on vous a chargé une lourde responsabilité et c'est à vous de prouver mieux encore votre talent et bonne soirée.,positive,0.9311211109161377,1
@DorotheeDago-m6f ❤❤❤❤❤❤❤😊😊😊😊,positive,0.7876983284950256,1
@AbderrahmaneQaiti اخيرا أسدل الستار على لعبة الخداع,positive,0.6913214325904846,1
@YacoubaTraoré-k2e 😢no problem,neutral,0.4935068190097809,0
@PaulPhilippe-kx6je Félicitations DembPélé ❤,positive,0.8757760524749756,1
@BahDePita Jai les larmes lorsqu'il a évoqué sa mère 😢😢..mamans on vous aime énormément..même si parfois on a du mal à vous le dire..,negative,0.4853319823741913,0
"@AbouFall-ot6sk Cérémonie très touchante, j’ai pleuré",positive,0.7123540639877319,1
@CélestinSmk-l6p Il mérite ça Ousmane dembele,positive,0.7836239337921143,1
@jeanserien6525 Qui z’ont…mes oreilles saignent😂. Mais j’adore ce mec. Vraiment.,positive,0.9146588444709778,1
"@KurtGaming-o2u Félicitations Ousmane Dembélé, heureusement que Lamine ne l'a pas gagné car son ego va augmenter. 🎉❤❤",positive,0.9350435137748718,1
"@marclala-bouali4658 Le quatar  a encore sorti  le chéquier , coupe d europe ballon d'or,",positive,0.5629402995109558,1
@fazeRlx Pleure pas trop stp,negative,0.6890125870704651,0
@marclala-bouali4658 ​ @fazeRlx ?,neutral,0.6919585466384888,0
@phaneck_44 ousman on dirait JRK19,negative,0.411222368478775,0
@abdouabdo7719 Le nouveau nom Ballon cadeau  au lieu de ballon d’or,neutral,0.6051240563392639,0
@bilyaminushiitu This is so emotional 😢😢😢,negative,0.5417611002922058,0
@amadoudosso2492 faire vivre de grand moment comme ca a ta maman c est tellement extraordinaire 😍🥳😍,positive,0.9324261546134949,1
@MamadoulamaranaDiallo-j9f Le parcours a été difficile mais te voilà,neutral,0.4240444302558899,0
"@Le-saviez-vous-algerie Quelle arnaque ! Si Dembele est ballon d'or, Tebboune est un démocrate alors 🤣🤣",negative,0.9001292586326599,0
@NestorKpeimy Merci 🎉,positive,0.815423309803009,1
@VladimirGarciaRomero Merecido,positive,0.5665704607963562,1
@rajmodiaw3348 Wi c le collectif qui l a gagner vs etes un exemplaire,positive,0.819779634475708,1
@lepresi6673 🎉dembélé vraiment ! Quelle histoire incroyable 🎉,positive,0.8397570848464966,1
@mossabali2065 Bravo 👏🏽❤,positive,0.8662317991256714,1
@artk819 هانيا ايلا ما ربحش حكيمي  ولدنا  داها نسيبنا   😂 ديمبلي مزوج بمغربية و بصحتو,negative,0.654434859752655,0
@maxas7805 Voilà  et voilà et voilà voilà 😂😂😊😊,positive,0.6209287643432617,1
@yupantre2168 Amazing For PSG . 2025 Fantastic Season. + Ousman Balon D'or 2025,positive,0.9079115390777588,1
"@kpotividaniel3018 Il l'a affirmé, ce n'est pas un objectif pour lui, mais il a gagné le ballon d'or",positive,0.6467185020446777,1
"@jafoxlopes1538 Merece 
parabéns 🎉🎉",positive,0.8895217180252075,1
@Toto-vu7ys ou est mbappé ? Aucun joueurs du réal ?,negative,0.7547217607498169,0
@tomMarche-z4t Banger,positive,0.7521936297416687,1
@Yarien2112 👏👏👏,positive,0.6924280524253845,1
@rajmodiaw3348 Tu merite frere vs etes poli e humble tout l afrique est fier de vs e mentions a toute la mifa du paris saint germain,positive,0.7780953645706177,1
@gabrielsilitonga9209 How can the player with the most g/a last season be ranked 5th?😅😅,negative,0.47080016136169434,0
@mouniralladji le foot est mort ptdrrrr Dembele ballon d’or,negative,0.7302356362342834,0
@Atif.goussaii Hakimi❤,positive,0.6080015897750854,1
@CyrusMONKOUN C'était prévisible,neutral,0.4288191795349121,0
"@AlexanderPerez-yy1tm El ballón dor de este año fue muy merecedor, sin controversia como el año anterior💯",positive,0.870826244354248,1
@Rds.5499 T'es une légende Ousmane Dembelé,positive,0.8670183420181274,1
@sogodogoarouna3692 Félicitations,positive,0.836946964263916,1
@BahDePita L'argumentaire qui defendait la non élection de vini la saison dernière: selon certains comme il y avait plusieurs Madrilène élus que c'était ce qui lui a fait perdre en point..ma question est: pourquoi ce n'est pas le cas cette saison  avec tous ces joueurs du Psg qui etaient en lice..??? Vini pour pour moi a été volé à ciel ouvert..,negative,0.8110973238945007,0
"@enzocreola9146 Le Ballon d'Or du collectif. C'est ce que souhaite le peuple.
Le premier français à remporter un Ballon d'Or dans un club français depuis JPP et encore un français Ballon d'Or. 
Vive la France bowdel !
Paris est magique ❤",positive,0.947310209274292,1
@ilyassazhani2929 Les 2 joueurs méritaient 🫡,positive,0.7739523649215698,1
"@inio77220 les larmes a waiiîi! félicitations à cette Homme incroyable qui nous fait rêver et exauce nos plus beaux des rêve...merci monsieur ouss pour tous sa ... Ousmane ballon d'or, et Ousmane ballon d'or !!!💙❤️🏆🙏☝️ exceptionnel !!!",positive,0.9323922395706177,1
@thomasbalenci1106 Ronaldinho❤ Un bon gars Ousmane💪,positive,0.908398449420929,1
@MiltonSitoe-y6l Parabéns ao Osman!,positive,0.8514900207519531,1
@djibyabdoulayekante8374 ❤❤❤,positive,0.5616791844367981,1
@pedrofonseca8752 Ele mereçe,neutral,0.3694300353527069,0
"@OdilonJoëlHOUNDEGNONTO Et ton Papa, tu l’as oublié Dembélé",negative,0.8267990350723267,0
@OussYu-k7c Pedri est le meilleur de tous,positive,0.8625379204750061,1
@MamadouTalla-s4m ❤❤❤❤,positive,0.683019757270813,1
@MDAlix-h8i Ronaldinho qui lui remet le ballon d'or....il le mérite vraiment,positive,0.9264098405838013,1
@N.Sazouky Ousmane on t'aime,positive,0.7906461954116821,1
"@jeanronaldlouissaint1825 Eh Ousmane ballon d'or, eh Ousmane ballon d'or 🕺🕺",positive,0.6548658609390259,1
@sabuzt C’est notre ballon d’or à nous 😊,positive,0.9022184610366821,1
@kawaalej5638 BALLON D'OR DU PEUPLE,neutral,0.38597139716148376,0
@KevinOwen-f6j Vive Dembouz❤❤❤,positive,0.715441107749939,1
@wonderman5445 Deuxième homme noir à avoir remporté le ballon dans l’histoire,positive,0.8894951343536377,1
@quentinbellet5222 Et OUSMANE Ballon D’OR !  OUSMANE Ballon D’OR ! 🎉🎉🎉,positive,0.8286795616149902,1
@malickcoulibaly8693 Des larmes de joie❤❤❤❤,positive,0.8643845915794373,1
@ruthfrancine6535 Remontada,neutral,0.6176484823226929,0
@JuniorOgoumah Et Ousmane ballon d'or,positive,0.6333953142166138,1
@f4tri BRAVOO  DEMBOUZZZZZZZZZZZZZZZZZZZZZZZ😉❤,positive,0.654559314250946,1
@M_KhalifaToure 🤍💚💙🩵💜,positive,0.4878249168395996,1
@leomessipsg4020 Wallah dembele cest un bon🎉tu la mérité frèro,positive,0.9133017659187317,1
"@merveillemahouanga8898 Depuis le désordre du ballon d'or,  le seul ballon d'or mérité où il n’y a pas eu d’injustice.  Félicitations à Dembele",positive,0.47737711668014526,1
"@MohamedSouare-j3e Il ne faut jamais baisser le bras !!! Aujourd'hui le bon qui était en toi et ta petite forte puissance d'un enfant bien éduqué ressort, cela rend très fière l'Afrique, aussi le monde du sport..
Enfin le football reviens vers  le football....
Bravoooooo Ousmaneeeeee 🎉🎉tu as un ballon d'or mérité ❤❤❤❤❤",positive,0.9187883138656616,1
@LaurentHolie Félicitations Vraiment c'est totalement mérité Mr Dembelé avec l'énorme accomplissement derrière c'est tout droit 🌟👌,positive,0.9440202116966248,1
@ruthfrancine6535 Bravo pour ton humilite‘ meme ds mes reve j‘aurais pas pense‘ que tu aurais gagner le Ballon d‘or avant Mbappe,positive,0.7828179001808167,1
@Phuongho-ge6gl Chúc mừng debele,positive,0.7600690126419067,1
@motetv5662 Dembelé ❤❤❤❤❤,positive,0.6875641345977783,1
@HichameElouardi Ma che dembili,negative,0.589794397354126,0
@abdelfaissal583 Le discours le plus sincère et émouvant parmi tout les ballon d'or 😊,positive,0.9361786246299744,1
@Jiyunaiy Le disvours est trop puissant il va droit au coeur,positive,0.8119266033172607,1
@mehdilaaraj3016 ولاد الكلاب,negative,0.7461656928062439,0
@fadmaboutdarin2471 Le ballon d’or est devenu dévalorisé cet année et l’année précédente,positive,0.453009694814682,1
@fazeRlx Pleure pas trop 😂,positive,0.5532606840133667,1
@ShériffAnderssonOUINSOU Le mot voilà a trouvé son propriétaire 😊😊😊😊,positive,0.7793023586273193,1
@Antarctide Nous sommes passé de Messi et Ronaldo à ça ?,neutral,0.5303671956062317,0
@blackvortex489 Pourquoi Ronaldinho ressemble à Michael Jackson,negative,0.580668568611145,0
@Nesrt0 7:57 un peu de stress mais on l'a pris c'est le nécessaire ⚽🏆🤩💙💙💙,positive,0.7317718863487244,1
@konanjeanelieyao4294 La vie est vraiment imprévisible si on lui avait dit qu'il serait ballon d'or un jour lui même aurait pas cru ça c'est le caractère imprévisibles  de la vie.,negative,0.9200544953346252,0
@darkpassagers5118 Son agent lui a dit en 2021. Il dit pas la date mais dans son discours il en parle,neutral,0.7752779126167297,0
@apogeeprodzht9404 Il y a un français qui n'est pas content 😂😂😂,negative,0.7465420365333557,0
@rahmanediallo5494 Amplement mérité Ousmane Dembélé. L’Afrique est contente de toi❤,positive,0.9390443563461304,1
"@poyardogoff Mdr les africains toujours à vous attribuer des trophées qui vous concernent pas, votre hakimi et votre guirassy ont flop ce soir donc rendormez vous",negative,0.8803800344467163,0
@kimiarifi4651 Il est français et le BO c’est pour lui pas pour l’Afrique malgré qu’il le mérite pas amplement,negative,0.7644464373588562,0
@Djweezyy8084 2026 Mbappé😊😊,neutral,0.5009083151817322,0
"@kimiarifi4651 On aura tous vu… Rodri, Dembele …😅",neutral,0.6755247116088867,0
@aichasagar7962 Merci Qatar 😂😂😂😂😂,positive,0.689616858959198,1
"@YozThel-sd1rd ❤🎉🤸✌️🤙👍🥰😊🥲💙 c tro mérité, yeeeeeessssssss",positive,0.9047501087188721,1
@BerthauldSimeonBOCKONDAS-MOCKO Bravo Démbélé je suis barcelonais mais aucun regret car Yamal a encore tellement de beaux jours devant lui par la grâce de Dieu et quoiqu'il en soit Démbélé a été un jour joueur de Barcelone félicitations Visca Barça le meilleur reste à venir ❤❤❤🫶🏻🙏🇨🇬,positive,0.9371819496154785,1
"@jean-pierrestraub7530 Lamine Anal, dentier d'or",neutral,0.5532789826393127,0
@CollinsDanquah-u1z No rubbling is free and fair,neutral,0.5358965396881104,0
@fhbo8726 Cest le trafique dircte cest pas normalle ou hakimi marocain hakimi mieux que dambele,negative,0.7548931837081909,0
@dangerplanche3629 Merecido premio para Dembele 💪🏽🔥,positive,0.8792725801467896,1
@adinakama Bravo maman et respect ✊🏾,positive,0.9037511348724365,1
@حنانحنونة-ك5غ Mendez et mbapi avant hakimi en classement c est régoulou et honteux,negative,0.9149892926216125,0
@IsmailMahmoud-ou6vi Je veux me marier la mère d'ousmane dembellé car elle est très jeune et belle mais si le mari est là marche arrière,positive,0.4510240852832794,1
@bloodsp0rtttv646 J'ai failli chialer avec lui il est reulou,negative,0.8650891780853271,0
@FuRy-Airsoft Ouiiiii Monsieur ❤❤❤❤,positive,0.7512122392654419,1
"@normakroum1046 Quand la politique et le racisme contre les joueurs des pays Arabes dominent les nobles principes du sport !!
Félicitation Ousmane et Désolé Hakimi !",negative,0.7597540616989136,0
"@JaksonJean-o9l Quando t'ont donne le Ballón dòr à qui le mérite,c'est d'ogmenté la valleur de cette compétission,bravo Dembele,vous-avez travaillé pour ce ballòn dor.",positive,0.8343735933303833,1
@Santiago-l7i 100fois mérité,positive,0.8744282722473145,1
@martin300169 Pourquoi les PERES de beaucoup de stars ne sont jamais là pour manger le fruit de leur semence ???,negative,0.749636173248291,0
@ourahouamine5076 Félicitations Ousmane tu mérites.,positive,0.9337816834449768,1
@soumiyaMBK Lamine yamal a pluss de talent,positive,0.5515708923339844,1
@larbifariss3954 Dollars 💵 kabranate  wo Dollars  katar,neutral,0.5070211887359619,0
@JovanieAlain-gc8nm Même moi barcelonais chu fan 🎉,positive,0.8564181327819824,1
@اصطورةلعاب 😢,negative,0.6812737584114075,0
@mohamedaouad5982 Hakimi 6 ème 🇲🇦,neutral,0.5869584083557129,0
@Karabo-bt7mb .he really deserves this coz he was chosen by the people not FIFA🙌🏽⚽🥇✨,positive,0.7708154916763306,1
@mastersenior10 Le discours de ousmane dembele cachait un secret 🥱,negative,0.615156352519989,0
@Queenz509 😂😂 il arrive demain  pour le secret,neutral,0.7041832208633423,0
"@5andw1ch L'ambiance quand Ronaldinho dit ""Dembelé"" incroyable 
Bravo Dembelé 🎉",positive,0.918042004108429,1
@rukbish8164 Merci champion 👏🏾🏆,positive,0.9064726233482361,1
@HichamBRINIS-oc4hi Exceptionnel dembelé,positive,0.44237321615219116,1
@ZaynZouggarh Hakimi 6 eme ?? Quel honte c lui le vrai ballon d’or boycotte comme le réal mtn,negative,0.9653956890106201,0
@aymansayed8266 ❤❤❤❤❤❤,positive,0.7517228722572327,1
@gamingmood2.0-v7k Ben vous vous attendez à quoi ? C'était prévisible là !,negative,0.5588032603263855,0
@Mick-vz9jb Mais c est qui Oussman Dembélé ?,neutral,0.5603293776512146,0
"@Kocc80Kocc80 Maintenant qu'il est ballon d'or il va falloir l'assumer lors de la coupe du monde et ne pas se cacher derrière Mbappé qui concentre toutes les critiques,ce qui permet à bien des joueurs de se planquer.
Bravo c'est mérité.
Ne nous fait une rodri.
Désormais tu es la star de l'équipe de France.",positive,0.8771454691886902,1
@houleymataly6761 Vraiment il le merite plus k yamal félicitations Ousmane ❤🎉🎉,positive,0.925217866897583,1
@davidclemente546 Un grand homme d'une humilité incroyable. Félicitations à lui et tout son entourage.,positive,0.9485454559326172,1
"@mario5132 Sehr sympathisch, sehr bescheiden und sehr ehrlich. Ich freue mich für ihn. Er Ist ein fairer sportsmann. Außerhalb des Platzes kommt er oft tollpatschig und lustig rüber. Respekt dass er so eine Rede hält",positive,0.939708948135376,1
@LuisAlbertoCortes-j9q 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 el mosquito correlon que robaba al barcelona ....no jugaba unqu....SKEROSO....🤮🤮🤮🤮😬😬😬😬😬😬,negative,0.8601329922676086,0
@OverRage114 Hakimi 6e seulement. C'est incroyable,negative,0.45215269923210144,0
@bintoucompaore-wb4wt Pour la première fois pas de commentaire,negative,0.6946616172790527,0
@NathanaelOuattara-zb5kd Bravoooooooo ousmane,positive,0.721879780292511,1
@ludobzh29 C’est exceptionnel,positive,0.866463303565979,1
"@edwinguerrero3582 Falto niño Moi,  el mejor",positive,0.6201022267341614,1
@I9tidar mbappe 7eme abusé il est meme pas top 10,negative,0.9365680813789368,0
@mirunvijayakumar2595 Il a dit combien de fois exceptionnel 🤣,positive,0.4693569839000702,1
@kalilozapta2426 123 viva l'Algérie ❤,positive,0.7140636444091797,1
"@fadaa7080 Hors sujet mais je suis d’accord, 10 points pour Griffondor 👍✅",positive,0.8044162392616272,1
@fazeRlx Dégage là-bas du coup,negative,0.7400741577148438,0
@tommykaratie7697 Quel rapport 🤦‍♂️,negative,0.662369966506958,0
@fadaa7080 ⁠ @fazeRlx  desserre tes fesses ça va bien se passer,positive,0.5239071249961853,1
@fadaa7080 @tommykaratie7697 toi aussi desserre tes fesses carrément vous vous arrêtez sur ce commentaire tellement vous êtes aigri 🤣,negative,0.8366220593452454,0
@babacasa5416 Mbappe 😂😂,neutral,0.6834532618522644,0
@SackoDramane-j1j La corruption à dépassé la limite  (Raphina 5ème alors qu'il a été le meilleur buteur de la league des champions  ) et personne ne parle de  ça  le monde n'est pas juste,negative,0.845600426197052,0
@bondjamesboy lol même son club a voté pour yamal alors remballe avec ton gars,neutral,0.4197361469268799,0
@killerbelfa2927 Todo el mundo sabe que Lamine es mejor que Dembelé vaya robo del Khalifa du psg 🫰 🫰 🤣🤣🤣🤣🤣🤣🤣🤣🤣,negative,0.6886281967163086,0
@bondjamesboy dembelé est champion du monde et vainqueur de la ldc. le palmares de yamal : 5 m au lancer de nains lol🤣🤣🤣🤣🤣🤣🤣🤣🙃🤣🤣🤣🤣,positive,0.47919750213623047,1
@papitoure8450 Une mère battante est vraiment sacré 🙏🏿,positive,0.8309695720672607,1
"@LaDungaSchool Bravo Ousmane Dembélé c'était très touchant tu m'as mis les larmes c'est le plu beau discours de ballon d'or que j'ai entendu et tu le mérites il est à toi, sa été dur mais tu as écouté ton coach et travaillé merci à ceux qui t'ont entourés pour ce magnifique résultat qui me fais enfin voir de mon vivant une victoire du club que je supporte depuis 1994 eh oui je suis malade donc je ne sais pas si j'en verrais d'autres des saisons comme celle ci alors merci à toi et à tout le PSG pour toutes ces émotions.",positive,0.8786029815673828,1
@physiquequantique2964 Grosse force mec 💪,positive,0.8779177665710449,1
"@EDJ24327 ​ @physiquequantique2964 merci beaucoup de lui dire ça, de nos jours, quelques personnes sont méchantes, 
Que DIEU te bénisse 🙏🏽❤️",positive,0.8811159729957581,1
@BerZerHk Force et courage à toi !,positive,0.8342962861061096,1
@theokgukhfjv Force 🙏🏾🙏🏾,positive,0.5551681518554688,1
@jhonvanleyaladin9378 Tu en verras plein d'autres !,positive,0.5856268405914307,1
"@aidasy9057 Vous en verrez pleins d'autres, courage",positive,0.8144763708114624,1
@LaDungaSchool  @aidasy9057  Merci.,positive,0.5319522023200989,1
@LaDungaSchool  @jhonvanleyaladin9378  Merci.,positive,0.5239198803901672,1
@amarasangare2468 Vous en verrez pleines d'autres compétitions dans la Grâce du SEIGNEUR..  Garde toujours la Foie .. Que le SEIGNEUR t'assiste dans la guérison totale 🙏🙏🙏,positive,0.8989811539649963,1
@LaDungaSchool  @amarasangare2468  Merci c'est très gentil.,positive,0.8754916191101074,1
"@arsenegankpa18 Je te demande juste de confier ta maladie a Dieu Jéhovah, il est le seul qui pourra te guérir, crois et tu auras un miracle. Que Dieu te guérisse au nom de Jésus-Christ ! Amen",positive,0.734066903591156,1
@anbafeycom8639 Courage à toi.,positive,0.708726167678833,1
@GeraldSammyBoulingui Félicitations 🥳🎈,positive,0.8675111532211304,1
@FranckDjidja Merci champion du mérite bonne continuation ❤,positive,0.925035834312439,1
@mahmudjonisoqov1982 N_1 🏆DEMBELE 👍👍👍,positive,0.6754875183105469,1
@QuentinMartin-s3e Mérité 🎉,positive,0.873727023601532,1
@fatmafall3793 ❤❤❤❤❤❤,positive,0.6436789035797119,1
@BrunoAgbehouedo Vamos dembouz❤,positive,0.539002001285553,1
@Chidera.gabrielTv Well deserved🥹,positive,0.802657961845398,1
@lintahpius1112 Why did they not share the vote like last season with Vini,negative,0.7060628533363342,0
@GupthTop hhhhhhh he no deserve it,negative,0.5665490031242371,0
"@user-kx5ky4dc9n et pendant ce temps Donnarumma lors du la remise du trophé Yachine ne mentionne aucune fois le PSG ni meme un seul nom, mais mentionne ""Le Manchester City"" (je cite)",negative,0.5484693050384521,0
"@alhadjifye Ta femme aura beaucoup contribué ! 
Bonne chance pour la suite",positive,0.9451767206192017,1
@BrallyMbaka félicitations dembele,positive,0.8269389867782593,1
@ijalhwam الخائنين الفاسدين العنصريين الظالمين ظلمتم أشرف حكيمي الله ياخد فيكم الحق,negative,0.9547219276428223,0
"@danvictorebinda8301 It's good to thank everyone who was involved in his football career, and now he won the Ballon D'OR,, but I was waiting for him to thank GOD ( Jesus christ) almighty for giving him life and the strength to overcome the challenges in his career.
May GOD ( Jesus christ ) forgive him 🙏",positive,0.8046072125434875,1
